titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude
Apartamento em Ronda,"Rua Comendador Miró, 452 - Ronda",96769,38,1,1,0,Ronda,-25.10268726083787,-50.18242218129176,172.66476771168396,2,1745.278579285462,0,1301.0139211288924,0,2306.4363164378337,0,4.667507204514964,0.7137687819648728,0.5419235942072361
Apartamento em Jardim America,"Av. Carlos Cavalcanti, 921 - Jardim America",178318,64,2,1,1,Jardim America,-25.117255873556296,-50.13708084713848,754.3433915813779,0,1979.4598032476476,0,218.82009501146024,1,3248.2147373933717,0,1.1704895360038001,3.636565152720547,0.4808941237710992
Apartamento em Orfãs,"Av. Carlos Cavalcanti, 1442 - Orfãs",417057,91,3,2,1,Orfãs,-25.06691798909613,-50.169566228626856,399.29192119978785,1,1109.0824350326402,0,451.6147932427302,1,1408.190278650068,0,2.502836331893817,2.3128592855920096,0.8270734658162527
Apartamento em Contorno,"Av. Vicente Machado, 923 - Contorno",57312,41,1,1,0,Contorno,-25.121325019657903,-50.20150060761982,540.3838301884251,0,2122.4928492653466,0,950.1252765033892,0,5110.141935042275,0,1.561563476244805,0.9522673364550449,0.44994520469685817
Apartamento em Centro,"Av. Carlos Cavalcanti, 1354 - Centro",634980,110,3,2,2,Centro,-25.0924775465255,-50.16570717767741,432.18531472017486,1,544.280300842274,0,169.27801874968358,2,291.9378271781725,2,2.3790447093148446,4.7136339781584,1.5521194714360973
Apartamento em Boa Vista,"Rua Paula Xavier, 1448 - Boa Vista",503782,173,4,3,2,Boa Vista,-25.060454836262807,-50.15853673779824,412.2695538885067,1,525.2754113537073,0,677.300823624777,0,679.1318929455924,0,2.452097274587679,1.28650320391623,1.5992952574850532
Apartamento em Jardim Sabara,"Rua do Rosario, 1366 - Jardim Sabara",224710,76,2,2,1,Jardim Sabara,-25.04050609898744,-50.17457949557532,737.4197084243914,0,2314.5604757637943,0,1775.9458266090871,0,2419.9206940476993,0,1.1941443340060673,0.5330644338528555,0.4141540499968929
Apartamento em Centro,"Rua Paula Xavier, 741 - Centro",745996,116,4,2,2,Centro,-25.093187392594103,-50.16054994355296,106.78346338805557,5,464.88793951398657,1,80.04795836887988,3,11.766661299506042,4,7.335976647336506,7.054075753256881,2.270262613254536
Apartamento em Boa Vista,"Rua do Rosario, 1789 - Boa Vista",152849,68,3,1,1,Boa Vista,-25.05883182830073,-50.15578946205543,541.6564316207201,0,763.4847017325272,0,809.0064641033903,0,465.3304272194933,1,1.5584664171044964,1.1001021879270818,1.1580981087372637
Apartamento em Chapada,"Rua Paula Xavier, 1797 - Chapada",94086,50,2,1,1,Chapada,-25.04175555164881,-50.165917728822215,437.68406614927994,1,1898.78794976843,0,1446.915259189763,0,1730.2726030932452,0,2.359828220616017,0.6464478219212706,0.5003031963024668
Apartamento em Jardim Sabara,"Rua do Rosario, 788 - Jardim Sabara",116144,55,3,1,1,Jardim Sabara,-25.04348386791557,-50.175906895039,721.283055289875,0,2109.233749510662,0,1475.863061757911,0,2330.460304774971,0,1.2176070035282125,0.6345729043769053,0.4526456289297122
Apartamento em Boa Vista,"Av. Carlos Cavalcanti, 16 - Boa Vista",134903,31,2,1,0,Boa Vista,-25.056692132345614,-50.16624737930116,225.12002528667446,2,364.3812323140813,1,307.04448307011603,3,1021.9426572309692,0,4.075787162351043,3.9567339482347035,2.6534031317692364
Apartamento em Jardim Sabara,"Rua do Rosario, 2823 - Jardim Sabara",100617,33,1,1,0,Jardim Sabara,-25.0485021506007,-50.17600525357381,457.10408358049057,1,1702.9954242326075,0,949.583575233436,0,2095.7778575652014,0,2.2949967151075814,0.952758811776939,0.5546325778533913
Apartamento em Orfãs,"Rua Balduino Taques, 2730 - Orfãs",278582,92,3,2,1,Orfãs,-25.072493544157307,-50.1656529942894,269.81030188431214,4,1553.7393550803467,0,854.1038405069575,0,759.8084838108955,0,4.704089082712548,1.0481039458646932,0.6046902112645285
Apartamento em Neves,"Rua Comendador Miró, 520 - Neves",99505,39,1,1,0,Neves,-25.0483790021998,-50.13578431626169,487.6288623515478,2,843.0301384546368,0,556.7739847679,0,2186.7524104134604,0,2.7017543964710025,1.5225938042497131,1.06041149611477
Apartamento em Contorno,"Rua Comendador Miró, 1682 - Contorno",127231,66,2,1,1,Contorno,-25.1233409220912,-50.197879449291385,966.4918255043906,0,2374.0301263403408,0,1344.9802889977889,0,5008.794602118397,0,0.9376536941828469,0.6920509626422525,0.4041987966731957
Apartamento em Neves,"Rua Paula Xavier, 2280 - Neves",111110,58,2,1,1,Neves,-25.05592541168497,-50.13953784887167,281.0314754149942,1,358.449905814054,1,799.214676211287,0,1699.0640622011258,0,3.1244551028517167,1.1120814933908303,2.6812633993769373
Apartamento em Jardim Carvalho,"Rua Comendador Miró, 1562 - Jardim Carvalho",349716,69,3,1,1,Jardim Carvalho,-25.076315837329307,-50.15578584080272,91.48979555038163,1,1548.015983410117,0,308.83871555106,3,174.5341758873064,1,5.722210390510843,3.94595230824002,0.6067902314459197
Apartamento em Estrela,"Rua Paula Xavier, 1673 - Estrela",451515,80,2,2,1,Estrela,-25.109531721771774,-50.15739062642901,547.9292114737111,0,903.1537125838428,0,237.5870906042322,4,1787.0759586045197,0,1.543378477604839,4.9621985787730924,0.9968562020513091
Apartamento em Olarias,"Rua Paula Xavier, 1185 - Olarias",50153,57,2,1,1,Olarias,-25.10141411719319,-50.14180623960559,460.86910865741896,1,1459.1241680186245,0,1225.1282439325284,0,1667.3119449475485,0,2.2829471877917307,0.7546439407497204,0.6413857347043924
Apartamento em Orfãs,"Rua do Rosario, 2494 - Orfãs",244086,86,2,2,1,Orfãs,-25.070563906950685,-50.17306921644833,222.784758769476,2,1643.99550537775,0,171.58880858122788,1,1171.7267719247527,0,4.098039708604,4.182036845420734,0.5733959731641622
Apartamento em Neves,"Av. Carlos Cavalcanti, 2777 - Neves",97031,52,2,1,1,Neves,-25.05348496746311,-50.13707486627863,388.6774764889542,1,296.34832743326274,1,466.30890906096636,1,1946.0354710667054,0,2.546339453139505,2.265820710216558,3.0230332280596803
Apartamento em Orfãs,"Rua Comendador Miró, 705 - Orfãs",344428,86,2,2,1,Orfãs,-25.073437588710416,-50.1692492258268,420.76769136330086,1,1571.5751381922557,0,641.6892738216823,0,704.9819020558197,0,2.420242013059859,1.3482735092653113,0.5982381390772906
Apartamento em Uvaranas,"Rua Comendador Miró, 2602 - Uvaranas",75448,49,1,1,0,Uvaranas,-25.0831112564876,-50.13551796997415,23.388260787814232,3,2122.7299934036414,0,682.0507695792305,0,2112.425722158789,0,9.604498706888002,1.2786893625052418,0.4498971998252974
Apartamento em Neves,"Av. Vicente Machado, 2765 - Neves",93281,44,2,1,0,Neves,-25.052863745065284,-50.13500490151184,493.9483145586182,1,357.85129345740773,1,247.77174470971977,3,2159.4696980737726,0,2.1836481819855513,4.375449242820707,2.684115266877643
Apartamento em Contorno,"Av. Vicente Machado, 613 - Contorno",238654,61,2,1,1,Contorno,-25.12160376210696,-50.19882277095711,783.5224489105822,0,2169.673417735718,0,1136.6582643023717,0,4936.099021190057,0,1.1318331540223332,0.8086308310599645,0.44059202182383783
Apartamento em Centro,"Av. Carlos Cavalcanti, 2513 - Centro",401018,129,4,3,2,Centro,-25.09555418638157,-50.16917419271272,317.0915759912616,2,750.1791301201374,0,432.4934858158134,1,778.0853731937464,0,3.3975550156422982,2.3779572457453395,1.176222709511455
Apartamento em Uvaranas,"Rua Comendador Miró, 2367 - Uvaranas",310631,74,2,2,1,Uvaranas,-25.08089214188724,-50.131935508697495,244.40211423890423,6,2251.2341445402526,0,377.6089053064892,2,2414.9555049930736,0,5.903582639757902,3.0937633048493605,0.4253085564966285
Apartamento em Orfãs,"Av. Carlos Cavalcanti, 2034 - Orfãs",112895,57,2,1,1,Orfãs,-25.06646260887552,-50.16958658028766,423.13440294091885,1,1068.8154312632842,0,478.4634298237316,1,1458.0917143587692,0,2.4115546490123245,2.228717751966997,0.8555670752217702
Apartamento em Jardim America,"Rua Comendador Miró, 2826 - Jardim America",154595,44,1,1,0,Jardim America,-25.11241023511848,-50.13498875525648,313.902631302573,1,1512.5190505606922,0,732.5338536186515,0,2973.0416887181477,0,2.916027162844914,1.2011523563317554,0.6201477121478274
Apartamento em Centro,"Rua Balduino Taques, 1751 - Centro",691218,122,3,3,2,Centro,-25.0884935594532,-50.16486349283996,583.9683086328497,0,322.44580809825896,1,507.38113110998955,0,223.42038866429556,2,1.4620560446709152,1.6464126868289422,2.8671675297282264
Apartamento em Ronda,"Rua Comendador Miró, 2131 - Ronda",93198,53,3,1,1,Ronda,-25.09929774792036,-50.18072715065326,495.3515198928307,1,1540.6394764902566,0,1384.71450401995,0,1955.4556289067882,0,2.1796799312446704,0.673530161719605,0.6095184312761103
Apartamento em Santo Antonio,"Av. Vicente Machado, 507 - Santo Antonio",-3720,40,2,1,0,Santo Antonio,-25.059031952905105,-50.11744517170946,958.0280759863485,0,1897.9823099619318,0,1073.6116562606858,0,3948.563619620567,0,0.945154502698568,0.8520706101251242,0.500504931907557
Apartamento em Santo Antonio,"Av. Carlos Cavalcanti, 2744 - Santo Antonio",85023,37,2,1,0,Santo Antonio,-25.061817377036352,-50.12204384864408,567.2398767954423,0,1547.5329741007072,0,893.0092312406681,0,3545.5264025325932,0,1.4987113851808544,1.0070399836571484,0.6069681248994984
Apartamento em Jardim Sabara,"Rua do Rosario, 1309 - Jardim Sabara",133207,35,1,1,0,Jardim Sabara,-25.034730272810023,-50.17632037588899,1334.4376090193564,0,2965.071140922673,0,2437.322710993072,0,2994.6128857667168,0,0.6971373266514138,0.39411620589980617,0.32625670140203394
Apartamento em Santo Antonio,"Rua Comendador Miró, 2077 - Santo Antonio",120286,56,2,1,1,Santo Antonio,-25.062951979292848,-50.11894452909712,500.41528352104166,0,1883.89195455515,0,714.2260714510368,0,3878.3861619515783,0,1.66551389920599,1.2281601327477694,0.5040597083444652
Apartamento em Vila Estrela,"Rua do Rosario, 1836 - Vila Estrela",358095,50,2,1,1,Vila Estrela,-25.11345442543408,-50.14480309715244,335.4558527895174,1,1708.295028911698,0,745.3416176162245,0,2481.6801247837147,0,2.796444045002563,1.1829537067155123,0.5530071055948425
Apartamento em Estrela,"Av. Carlos Cavalcanti, 1853 - Estrela",307768,66,2,1,1,Estrela,-25.102538757427386,-50.1561233399859,445.16513443732345,1,305.391770154518,3,399.24456598149476,1,1003.322486708756,0,2.3343065923174295,2.503026308426693,3.9667496323836144
Apartamento em Boa Vista,"Rua Comendador Miró, 1145 - Boa Vista",106317,62,2,1,1,Boa Vista,-25.057879139189303,-50.16339762430833,183.5524572539463,2,88.51574318030175,1,198.4951674552017,3,794.2686085238735,0,4.526684302737012,4.850137988917628,5.804596757436709
Apartamento em Jardim Sabara,"Av. Vicente Machado, 1134 - Jardim Sabara",119666,45,1,1,0,Jardim Sabara,-25.04972934084909,-50.17387582897489,265.0034889351264,1,1452.5677851631056,0,752.748115251123,0,1849.322987308133,0,3.23969983935615,1.1726792262748225,0.6440942608473257
Apartamento em Santo Antonio,"Rua Paula Xavier, 970 - Santo Antonio",122680,48,2,1,0,Santo Antonio,-25.055132891991597,-50.117810908841975,1354.5858404368619,0,1832.4500595214902,0,1430.6711765867417,0,3882.318985700085,0,0.6874809118860017,0.6533081796378433,0.5174777971999018
Apartamento em Boa Vista,"Rua do Rosario, 340 - Boa Vista",170993,66,2,1,1,Boa Vista,-25.057701751444576,-50.16496686870551,282.8902823564879,2,194.09157700469103,1,246.99095241280975,3,930.9497178836164,0,3.6117142327183838,4.381919522818899,3.9003013965410136
Apartamento em Jardim Carvalho,"Av. Carlos Cavalcanti, 2852 - Jardim Carvalho",398467,54,3,1,1,Jardim Carvalho,-25.07858139945957,-50.15439450797794,361.29553036322454,2,1388.755671782865,0,243.27543298591087,3,151.2554074794176,1,3.1678076941534616,4.413112631747939,0.6717018910177828
Apartamento em Jardim Carvalho,"Rua Balduino Taques, 1709 - Jardim Carvalho",336181,41,1,1,0,Jardim Carvalho,-25.07179570420645,-50.16029530940039,368.44950887061975,3,1491.4348869572066,0,345.24441601427424,1,820.9114767514224,0,3.6347017790901095,2.7459574203125787,0.6283637541162498
Apartamento em Vila Estrela,"Av. Carlos Cavalcanti, 1713 - Vila Estrela",539272,113,3,2,2,Vila Estrela,-25.10822369840571,-50.15193614580631,331.61650875875637,1,1025.516960444063,0,307.5351642943298,1,1682.75515389002,0,2.8168715276341074,2.9537759869913476,0.8884806139264739
Apartamento em Oficinas,"Av. Carlos Cavalcanti, 1605 - Oficinas",207954,55,2,1,1,Oficinas,-25.116055618846527,-50.147706467007794,255.69519206925088,1,1310.1612918222665,0,410.96054692378846,1,2637.7905482366277,0,3.311395886974228,2.4570982652583417,0.7091387388089203
Apartamento em Centro,"Rua do Rosario, 1568 - Centro",342210,73,2,2,1,Centro,-25.094235964807563,-50.16865757218992,208.321375770622,1,620.1059029525512,0,343.28751631317357,1,637.0376819131511,0,3.7433690252600504,2.755872234609739,1.3886846308297676
Apartamento em Santa Paula,"Rua Paula Xavier, 1233 - Santa Paula",141995,70,3,2,1,Santa Paula,-25.124706106170667,-50.18007821536065,317.3259477080407,2,2636.402255155928,0,1721.8657831532053,0,4023.5543592293498,0,3.3962085403316338,0.5488878540049443,0.36544334741568074
Apartamento em Jardim America,"Av. Carlos Cavalcanti, 2214 - Jardim America",122566,44,1,1,0,Jardim America,-25.112994582883378,-50.13392756176314,299.6535785473343,1,1519.1579169040306,0,751.1703833623194,0,3094.7032651892455,0,3.002167010826757,1.1748529078863967,0.6176049843934224
Apartamento em Olarias,"Av. Vicente Machado, 2009 - Olarias",189961,59,2,1,1,Olarias,-25.10065701462879,-50.13725047311622,314.48069871696526,1,998.2718443084874,0,1129.7300061571398,0,2037.1923436704803,0,2.9126575811503974,0.8131866303929287,0.910521384284086
Apartamento em Ronda,"Av. Carlos Cavalcanti, 128 - Ronda",204768,65,2,1,1,Ronda,-25.10432843446472,-50.18928371911216,556.9386477241072,0,1246.9757460178541,0,1323.839270279842,0,2982.112668996047,0,1.5222121631363776,0.7023264640000129,0.7424038650705928
Apartamento em Jardim America,"Rua Comendador Miró, 1666 - Jardim America",84492,46,1,1,0,Jardim America,-25.107575828973264,-50.13539250726844,434.6280516295247,1,1114.3006775738465,0,1199.0136765507955,0,2588.4768476371396,0,2.3704592790296743,0.7698148357107747,0.82351926377739
Apartamento em Estrela,"Av. Vicente Machado, 2558 - Estrela",339783,80,2,2,1,Estrela,-25.102475238848303,-50.157650871399206,376.44907180390106,4,167.2712937549455,3,308.0196958439154,1,1011.7611146463413,0,4.098860212307401,2.950862078929008,5.241516666271221
Apartamento em Olarias,"Av. Carlos Cavalcanti, 2434 - Olarias",139063,56,3,1,1,Olarias,-25.10086319272667,-50.13693604671593,350.8144319966779,1,966.7560237290512,0,1158.1308858488512,0,2075.301868577606,0,2.7182076016753807,0.7948298632898657,0.9374214700980148
Apartamento em Centro,"Av. Carlos Cavalcanti, 565 - Centro",491071,71,3,2,1,Centro,-25.09010972329884,-50.169029046456,314.07267166388016,1,199.3030497540931,1,570.7369741895517,0,506.04795809549546,0,2.915035013012743,1.490897383744642,3.8410952572036887
Apartamento em Santo Antonio,"Rua Paula Xavier, 1562 - Santo Antonio",149821,51,3,1,1,Santo Antonio,-25.063268293690893,-50.12182995077376,404.4897958345007,2,1640.7398773650696,0,731.8102928134605,0,3605.852479180756,0,2.982200647578713,1.2021971940472937,0.5744683700322212
Apartamento em Neves,"Rua Paula Xavier, 1392 - Neves",174439,75,2,2,1,Neves,-25.04564452740142,-50.143587820086935,389.67801089608474,2,1379.3799754652193,0,1342.812218744499,0,1631.3801447745673,0,3.042158270840165,0.6930908866783623,0.6759588588357976
Apartamento em Jardim America,"Av. Carlos Cavalcanti, 1043 - Jardim America",218062,69,2,1,1,Jardim America,-25.104503754044483,-50.13339070231119,679.2966967310823,0,741.6395781118342,0,1333.79507967514,0,2573.2278028434084,0,1.2832083135918608,0.6974497361412159,1.1881570520286575
Apartamento em Uvaranas,"Rua Comendador Miró, 2219 - Uvaranas",191396,54,2,1,1,Uvaranas,-25.085346303964872,-50.13397035496025,296.06697432044894,3,1833.8038771465326,0,518.8737014448639,0,2338.8788016501467,0,4.024825508907295,1.6158385752461824,0.5171155212883182
Apartamento em Oficinas,"Rua Paula Xavier, 928 - Oficinas",250917,60,2,1,1,Oficinas,-25.11618613760341,-50.14645965676556,314.6320929486476,1,1362.7582267418175,0,502.82793152614295,0,2693.2049071651127,0,2.9117766497246285,1.6588481516912472,0.6836399766675206
Apartamento em Uvaranas,"Rua Comendador Miró, 174 - Uvaranas",143485,52,2,1,1,Uvaranas,-25.083918021712908,-50.12459907023172,491.74152085418405,1,1886.870877218234,0,562.639165461107,0,2519.750686948257,0,2.1899270454378312,1.5091169555366313,0.5033039698080802
Apartamento em Centro,"Av. Vicente Machado, 93 - Centro",586586,114,3,2,2,Centro,-25.088713219529563,-50.165576851408254,608.248675211239,0,388.96976646180906,2,518.4639645004555,0,240.69746357625817,2,1.4119334564258021,1.616909080236741,3.045116219016999
Apartamento em Jardim Carvalho,"Rua do Rosario, 902 - Jardim Carvalho",780942,207,5,6,3,Jardim Carvalho,-25.069346812578036,-50.15611148187105,435.6051598362618,1,1393.6692389661932,0,169.65234229095108,1,950.1274848970884,0,2.367046987198008,4.208478819446018,0.6694922636902703
Apartamento em Santo Antonio,"Rua Paula Xavier, 697 - Santo Antonio",62721,37,1,1,0,Santo Antonio,-25.060850858880286,-50.115164946769866,916.411348286915,0,2166.0575078375196,0,851.2627473809464,0,4141.453376853392,0,0.9838536353272963,1.051234270187957,0.4412950671116427
Apartamento em Nova Russia,"Av. Vicente Machado, 1284 - Nova Russia",236427,69,2,1,1,Nova Russia,-25.082168972305325,-50.18067670452734,501.2739524087149,0,610.3467618015226,0,475.7005215735831,1,1460.356070326588,0,1.6631354077354938,2.2370142331409806,1.4077631570585087
Apartamento em Nova Russia,"Rua Paula Xavier, 2368 - Nova Russia",194954,65,2,1,1,Nova Russia,-25.079497925349944,-50.18221211136195,427.08369113666197,1,934.6153268493457,0,622.0102495101428,0,1579.4254373081283,0,2.3972319136710314,1.3850218894793571,0.9665428048946869
Apartamento em Jardim America,"Rua Comendador Miró, 822 - Jardim America",102098,41,1,1,0,Jardim America,-25.10962406986401,-50.13011270904366,273.77198862661885,1,1026.3226627384854,0,1287.7672990068227,0,3004.7896186578614,0,3.1754278823150504,0.7205819021068341,0.8878450492762432
Apartamento em Uvaranas,"Rua Comendador Miró, 1004 - Uvaranas",112668,44,1,1,0,Uvaranas,-25.084488935466226,-50.13076771323468,307.4094429503369,1,1835.9432849824398,0,546.7627035268084,0,2614.5464567683957,0,2.9545331908811447,1.5461621310984421,0.5165440577506746
Apartamento em Nova Russia,"Rua Paula Xavier, 2812 - Nova Russia",170564,52,2,1,1,Nova Russia,-25.085079240262765,-50.18026928993643,294.5404575022424,2,407.57341917655907,1,318.8627699584642,1,1526.430749938098,0,3.534594313421752,2.887416766830729,2.4701583302417784
Apartamento em Nova Russia,"Rua do Rosario, 178 - Nova Russia",90140,49,1,1,0,Nova Russia,-25.08013870396129,-50.17723418889982,234.36915984212607,1,659.8536442315853,0,537.2563368226618,0,1082.121302285517,0,3.490706440965293,1.5692272359125776,1.316042908514661
