titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude,preco_m2,log_preco,log_area,bairro_Centro,bairro_Chapada,bairro_Contorno,bairro_Estrela,bairro_Jardim America,bairro_Jardim Carvalho,bairro_Jardim Sabara,bairro_Neves,bairro_Nova Russia,bairro_Oficinas,bairro_Olarias,bairro_Orfãs,bairro_Ronda,bairro_Santa Paula,bairro_Santo Antonio,bairro_Uvaranas,bairro_Vila Estrela
Apartamento em Neves,"Rua do Rosario, 1962 - Neves",91796,49,2,1,0,Neves,-25.04905927007611,-50.13821110980472,251.4929255972842,3,799.4149089119363,0,681.4253757922041,0,1930.948020115368,0,4.345007472912071,1.2797127287889856,1.1118339156838597,1873.3877551020407,11.427334896336026,3.912023005428146,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua do Rosario, 654 - Jardim Sabara",116580,37,1,1,0,Jardim Sabara,-25.045697868193,-50.17699261148274,651.3267340914357,0,1991.4885166420445,0,1275.670482475439,0,2306.869723660965,0,1.330978859962011,0.7269182647581114,0.4781283722300966,3150.810810810811,11.666341589363403,3.6375861597263857,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Oficinas,"Rua Balduino Taques, 771 - Oficinas",365291,98,3,2,1,Oficinas,-25.11476775027942,-50.14419366406041,409.5966169400567,1,1623.677907604331,0,608.1143620821248,0,2639.7329153579194,0,2.4623364181745124,1.4122012679697962,0.5801547931828278,3727.4591836734694,12.808452312735193,4.59511985013459,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apartamento em Uvaranas,"Rua Comendador Miró, 973 - Uvaranas",69198,57,2,1,1,Uvaranas,-25.082289878982465,-50.12936732764306,383.451751509909,3,2057.8490583942225,0,265.16224985006505,1,2695.2154099516392,0,3.568458738388713,3.2385087051320287,0.4634244439433388,1214.0,11.144741690634294,4.060443010546419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Jardim America,"Rua do Rosario, 1018 - Jardim America",186845,69,3,1,1,Jardim America,-25.108217004365137,-50.14094686392415,878.2191566203969,0,1604.923151212117,0,1080.7681940009668,0,2221.0588676134503,0,1.0222658115333303,0.8469062810809259,0.5865367006653929,2707.8985507246375,12.138040027138326,4.248495242049359,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Oficinas,"Av. Carlos Cavalcanti, 2702 - Oficinas",99574,44,1,1,0,Oficinas,-25.111461777771574,-50.14845156914598,260.6578488905439,1,1528.216670812445,0,689.8165970966098,0,2130.9071552635382,0,3.272711041992296,1.2661167208640978,0.6141688744047937,2263.0454545454545,11.508666408049844,3.8066624897703196,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua Paula Xavier, 846 - Jardim Sabara",172135,59,2,1,1,Jardim Sabara,-25.04379541528009,-50.17853810663242,899.9941749017195,0,2252.31320423469,0,1531.4699640548251,0,2541.789966768254,0,1.0000058251322126,0.6129441681626909,0.4251134577656479,2917.5423728813557,12.056040141033288,4.0943445622221,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Neves,"Av. Carlos Cavalcanti, 546 - Neves",162023,60,2,1,1,Neves,-25.05118393505004,-50.14379145211136,387.59323225377386,4,949.261642055067,0,1137.7428371561823,0,1323.2594617477832,0,4.0508898275264364,0.8079222678416653,0.953051136074522,2700.383333333333,11.995499751389817,4.110873864173311,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Balduino Taques, 48 - Contorno",113446,58,2,1,1,Contorno,-25.12025829909286,-50.19892676547089,715.1825279363028,0,2019.9198722621,0,1022.7592971575838,0,4839.54558588465,0,1.226719128207491,0.8906628540343728,0.471715942231784,1955.9655172413793,11.639091046491234,4.07753744390572,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santo Antonio,"Rua do Rosario, 419 - Santo Antonio",120316,44,1,1,0,Santo Antonio,-25.06315778431455,-50.12112454526728,414.7830127161765,2,1696.9955442612925,0,748.9245915346014,0,3671.242802984636,0,2.942566042969537,1.1779609284168568,0.5564844070946648,2734.4545454545455,11.697885205362184,3.8066624897703196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Uvaranas,"Rua do Rosario, 1096 - Uvaranas",247542,62,2,1,1,Uvaranas,-25.08506246512281,-50.12833614239933,409.2130767426448,1,1742.2757968378626,0,550.0591198280146,0,2777.2705524272683,0,2.463814453463845,1.5383216226003704,0.542806892277709,3992.6129032258063,12.419339583274029,4.143134726391533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Jardim Carvalho,"Rua Balduino Taques, 1010 - Jardim Carvalho",375926,117,3,2,2,Jardim Carvalho,-25.07101376006217,-50.15600655744135,563.9232123595735,0,1559.5322238665017,0,226.41055955969935,1,764.485699222812,0,1.5061982792347544,3.5636263770048267,0.6025794411331922,3213.042735042735,12.837150254586517,4.770684624465665,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Chapada,"Av. Carlos Cavalcanti, 2235 - Chapada",118697,69,2,1,1,Chapada,-25.037700535117057,-50.16544897378313,845.7292282419414,0,2341.6312576987766,0,1879.5995426510533,0,2098.6067025236366,0,1.057385105733641,0.5051526727778555,0.4095622534512005,1720.2463768115942,11.684337731256146,4.248495242049359,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Comendador Miró, 2176 - Contorno",143928,42,1,1,0,Contorno,-25.117504511205645,-50.19824596384075,736.5236078751146,0,1728.05542763302,0,906.7924851971422,0,4582.701061014219,0,1.1954235249141838,0.993253341381653,0.5470293651297038,3426.8571428571427,11.877075401410723,3.7612001156935624,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Centro,"Rua do Rosario, 1236 - Centro",683176,106,3,2,2,Centro,-25.088089569787822,-50.16561378364717,547.6081290065208,0,407.0765420494355,1,456.4818416824394,1,298.58093581242144,2,1.544143680738033,2.297003828510648,2.4720888605068003,6445.056603773585,13.434509255784429,4.672828834461906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Nova Russia,"Av. Vicente Machado, 1093 - Nova Russia",303134,96,3,2,1,Nova Russia,-25.08378988844181,-50.18094805621298,408.4179358310269,2,524.5782940603036,0,408.5910429635341,1,1536.0655775024754,0,2.9668857637082864,2.46621630253858,1.6010802961132828,3157.6458333333335,12.621933529820458,4.574710978503383,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Nova Russia,"Rua Comendador Miró, 2276 - Nova Russia",99058,43,1,1,0,Nova Russia,-25.081500929811845,-50.18195333624326,524.11766208928,0,755.0019078376407,0,528.8850911627154,0,1572.6727087194529,0,1.6022619783782854,1.590115609436929,1.1695880334689188,2303.6744186046512,11.50347091119929,3.784189633918261,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Jardim Carvalho,"Rua do Rosario, 872 - Jardim Carvalho",234606,64,2,1,1,Jardim Carvalho,-25.07268260634632,-50.15131716816403,550.9036644190329,0,1974.644380999192,0,162.39505529228467,1,726.4242155154723,0,1.536325657180859,4.311047425745463,0.4820103190496575,3665.71875,12.365667052778532,4.174387269895637,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Neves,"Rua Comendador Miró, 1091 - Neves",146299,60,2,1,1,Neves,-25.04999358539844,-50.14361065348813,344.89105300062096,3,1015.2998322286948,0,1144.0434121698277,0,1384.8474782759351,0,3.747741313868598,0.803830469433399,0.8966198784426497,2438.3166666666666,11.893414587008216,4.110873864173311,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua Balduino Taques, 388 - Jardim Sabara",187773,69,2,1,1,Jardim Sabara,-25.04780849353341,-50.17869529455768,734.7842011802353,0,1960.6174112024887,0,1148.9278809591212,0,2377.130585612681,0,1.1979143814487374,0.8006867452042502,0.4852914444784986,2721.3478260869565,12.142994391017465,4.248495242049359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Paula Xavier, 545 - Vila Estrela",808139,161,6,3,2,Vila Estrela,-25.114329303185773,-50.15234829767526,342.1130924919378,2,1350.852522397099,0,235.5927996230427,2,2341.2793061087955,0,3.261864706072317,3.979801715421958,0.6892499303428854,5019.496894409938,13.602490589820915,5.087596335232384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Boa Vista,"Av. Carlos Cavalcanti, 2269 - Boa Vista",281457,123,4,3,2,Boa Vista,-25.060507520022195,-50.161092449625485,285.93547423240256,1,306.64454281637785,1,536.016823897806,0,805.3113311609492,0,3.091106718004938,1.5722854528777026,2.9591501783697964,2288.268292682927,12.54773851471987,4.820281565605037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Balduino Taques, 318 - Vila Estrela",374125,63,2,1,1,Vila Estrela,-25.1074801205631,-50.15483725874809,416.1127078549748,1,780.0592229404414,0,186.34288355282675,1,1556.0465179573098,0,2.4375612822170525,3.9923165807105256,1.136287165605531,5938.492063492064,12.83234791805487,4.1588830833596715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Jardim Carvalho,"Rua Paula Xavier, 2395 - Jardim Carvalho",369909,109,3,2,2,Jardim Carvalho,-25.07585083694527,-50.149110164704815,351.91257614021345,1,1950.75742979692,0,268.32173217146385,4,699.4778392608799,0,2.7128173739730874,4.715017639889011,0.487624711470155,3393.6605504587155,12.821015011788727,4.700480365792417,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Olarias,"Av. Vicente Machado, 181 - Olarias",155522,67,3,1,1,Olarias,-25.09826676565992,-50.138039065061385,83.42498697323755,1,1111.2543475567977,0,854.7870448487425,0,1872.762559206289,0,5.951819931958911,1.047353967981855,0.8255904319493957,2321.223880597015,11.95454890963167,4.219507705176107,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Contorno,"Rua Balduino Taques, 1475 - Contorno",152565,53,2,1,1,Contorno,-25.120688171559383,-50.19787837128139,830.4119331750817,0,2082.9588616831597,0,1133.3022569696352,0,4796.903018812146,0,1.0747927496882432,0.8108312413674766,0.4580938365595012,2878.5849056603774,11.935352568289618,3.9889840465642745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Orfãs,"Rua Comendador Miró, 431 - Orfãs",111434,42,1,1,0,Orfãs,-25.074000183149643,-50.17340558247253,277.49905552717536,1,1369.1615840519355,0,550.7280718091558,0,907.7599251901704,0,3.149013250121925,1.5367402196432027,0.6806603241299083,2653.190476190476,11.621196740254016,3.7612001156935624,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Chapada,"Av. Carlos Cavalcanti, 2552 - Chapada",149995,70,2,2,1,Chapada,-25.038782515787968,-50.17040430193909,670.5156643601804,0,2322.733846262224,0,1910.4892699585123,0,2264.6908596365856,0,1.2978321483319597,0.4973913638547474,0.4127568538090937,2142.785714285714,11.918363906056165,4.2626798770413155,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Carvalho,"Av. Vicente Machado, 675 - Jardim Carvalho",287341,54,2,1,1,Jardim Carvalho,-25.07329915977092,-50.15666517192975,306.11130124795574,1,1760.70679844031,0,412.3451379668971,1,519.1751856499529,0,2.962379148098218,2.4518092900583177,0.5374301855822876,5321.12962962963,12.568428422935837,4.007333185232471,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Estrela,"Rua Balduino Taques, 744 - Estrela",271815,74,2,2,1,Estrela,-25.10371268118208,-50.15360571732916,273.1844311001138,1,589.787414304153,0,568.4963483751919,0,1156.5132018124025,0,3.1796401903801046,1.495894483837558,1.4497220147294,3673.175675675676,12.512880645780431,4.31748811353631,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Neves,"Av. Carlos Cavalcanti, 2753 - Neves",102196,57,2,1,1,Neves,-25.05227436439855,-50.14481942594127,267.1691858146256,1,980.1741174421912,0,1232.551246854076,0,1191.7397120217836,0,3.223540097138965,0.7504401818397812,0.9257766723460842,1792.9122807017543,11.534657602113462,4.060443010546419,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Ronda,"Rua Comendador Miró, 452 - Ronda",96769,38,1,1,0,Ronda,-25.10268726083787,-50.18242218129176,172.66476771168396,2,1745.278579285462,0,1301.0139211288924,0,2306.4363164378337,0,4.667507204514964,0.7137687819648728,0.5419235942072361,2546.5526315789475,11.480092307874989,3.6635616461296463,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Jardim America,"Av. Carlos Cavalcanti, 921 - Jardim America",178318,64,2,1,1,Jardim America,-25.117255873556296,-50.13708084713848,754.3433915813779,0,1979.459803247648,0,218.82009501146024,1,3248.214737393372,0,1.1704895360038,3.636565152720547,0.4808941237710992,2786.21875,12.091329360148109,4.174387269895637,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Orfãs,"Av. Carlos Cavalcanti, 1442 - Orfãs",417057,91,3,2,1,Orfãs,-25.06691798909613,-50.169566228626856,399.2919211997879,1,1109.0824350326402,0,451.6147932427302,1,1408.190278650068,0,2.502836331893817,2.3128592855920096,0.8270734658162527,4583.043956043956,12.940980579838016,4.5217885770490405,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Contorno,"Av. Vicente Machado, 923 - Contorno",57312,41,1,1,0,Contorno,-25.121325019657903,-50.20150060761982,540.3838301884251,0,2122.492849265346,0,950.1252765033892,0,5110.141935042275,0,1.561563476244805,0.9522673364550448,0.4499452046968581,1397.8536585365853,10.956282753061092,3.7376696182833684,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Centro,"Av. Carlos Cavalcanti, 1354 - Centro",634980,110,3,2,2,Centro,-25.0924775465255,-50.16570717767741,432.18531472017486,1,544.280300842274,0,169.27801874968358,2,291.9378271781725,2,2.379044709314845,4.7136339781584,1.5521194714360973,5772.545454545455,13.361350356167335,4.709530201312334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Boa Vista,"Rua Paula Xavier, 1448 - Boa Vista",503782,173,4,3,2,Boa Vista,-25.060454836262807,-50.15853673779824,412.2695538885067,1,525.2754113537073,0,677.300823624777,0,679.1318929455924,0,2.452097274587679,1.28650320391623,1.5992952574850532,2912.034682080925,13.129900898782292,5.159055299214529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua do Rosario, 1366 - Jardim Sabara",224710,76,2,2,1,Jardim Sabara,-25.04050609898744,-50.17457949557532,737.4197084243914,0,2314.5604757637943,0,1775.9458266090871,0,2419.9206940476997,0,1.1941443340060671,0.5330644338528555,0.4141540499968929,2956.7105263157896,12.322570411136308,4.343805421853684,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
